dt,price_pln_per_mw_h
2024-11-30 20:30:00+00:00,393.41
2024-11-30 20:45:00+00:00,377.58
2024-11-30 21:00:00+00:00,359.54
2024-11-30 21:15:00+00:00,376.36
2024-11-30 21:30:00+00:00,406.68
2024-11-30 21:45:00+00:00,394.79
2024-11-30 22:00:00+00:00,394.79
2024-11-30 22:15:00+00:00,530.51
2024-11-30 22:30:00+00:00,459.91
2024-11-30 22:45:00+00:00,395.08
2024-11-30 23:00:00+00:00,359.54
2024-11-30 23:15:00+00:00,378.45
2024-11-30 23:30:00+00:00,377.45
2024-11-30 23:45:00+00:00,341.13
2024-12-01 00:00:00+00:00,208.28
2024-12-01 00:15:00+00:00,341.13
2024-12-01 00:30:00+00:00,383.62
2024-12-01 00:45:00+00:00,380.39
2024-12-01 01:00:00+00:00,383.62
2024-12-01 01:15:00+00:00,366.9
2024-12-01 01:30:00+00:00,366.9
