dt,CEN,COR,CSDAC,CEB_SR,SK
2024-12-23 14:00:00+00:00,667.27,0.0,667.27,667.49,10.883
2024-12-23 14:15:00+00:00,381.06,0.0,787.71,381.06,94.461
2024-12-23 14:30:00+00:00,414.74,0.0,787.71,414.74,101.032
2024-12-23 14:45:00+00:00,452.91,0.0,787.71,452.91,65.894
2024-12-23 15:00:00+00:00,667.56,0.0,787.71,667.56,4.694
2024-12-23 15:15:00+00:00,423.15,0.0,717.98,423.15,92.008
2024-12-23 15:30:00+00:00,456.07,0.0,717.98,456.07,73.19
2024-12-23 15:45:00+00:00,452.91,0.0,717.98,452.91,81.878
2024-12-23 16:00:00+00:00,422.43,0.0,717.98,422.43,94.68
2024-12-23 16:15:00+00:00,384.76,0.0,718.23,384.76,99.472
2024-12-23 16:30:00+00:00,380.71,0.0,718.23,380.71,129.121
2024-12-23 16:45:00+00:00,366.38,0.0,718.23,366.38,159.303
2024-12-23 17:00:00+00:00,351.87,0.0,718.23,351.87,186.419
2024-12-23 17:15:00+00:00,364.9,0.0,586.34,364.9,151.537
2024-12-23 17:30:00+00:00,360.93,0.0,586.34,360.93,172.783
2024-12-23 17:45:00+00:00,360.93,0.0,586.34,360.93,202.077
2024-12-23 18:00:00+00:00,362.68,0.0,586.34,362.68,181.338
2024-12-23 18:15:00+00:00,380.71,0.0,627.21,380.71,115.424
2024-12-23 18:30:00+00:00,373.1,0.0,627.21,373.1,171.825
2024-12-23 18:45:00+00:00,374.1,0.0,627.21,374.1,119.954
2024-12-23 19:00:00+00:00,375.1,0.0,627.21,375.1,123.441
2024-12-23 19:15:00+00:00,460.07,0.0,584.9,460.07,19.996
2024-12-23 19:30:00+00:00,388.05,0.0,584.9,388.05,81.993
2024-12-23 19:45:00+00:00,385.17,0.0,584.9,385.17,126.902
2024-12-23 20:00:00+00:00,385.05,0.0,584.9,385.05,140.408
2024-12-23 20:15:00+00:00,489.07,0.0,461.31,489.07,-31.659
2024-12-23 20:30:00+00:00,641.0,0.0,461.31,641.0,-45.035
2024-12-23 20:45:00+00:00,380.71,0.0,461.31,380.71,43.331
2024-12-23 21:00:00+00:00,352.29,0.0,461.31,352.29,117.394
2024-12-23 21:15:00+00:00,380.71,0.0,450.5,380.71,24.204
2024-12-23 21:30:00+00:00,380.71,0.0,450.5,380.71,2.094
2024-12-23 21:45:00+00:00,366.38,0.0,450.5,366.38,41.582
2024-12-23 22:00:00+00:00,333.5,0.0,450.5,333.5,80.9
2024-12-23 22:15:00+00:00,370.02,0.0,417.55,370.02,13.344
2024-12-23 22:30:00+00:00,333.5,0.0,417.55,333.5,39.498
2024-12-23 22:45:00+00:00,207.4,0.0,417.55,207.4,141.718
2024-12-23 23:00:00+00:00,115.07,0.0,417.55,115.07,239.917
2024-12-23 23:15:00+00:00,241.28,0.0,399.91,241.28,63.149
2024-12-23 23:30:00+00:00,404.87,0.0,399.91,404.87,-14.199
2024-12-23 23:45:00+00:00,366.5,0.0,399.91,366.5,9.51
2024-12-24 00:00:00+00:00,224.6,0.0,399.91,224.6,81.891
2024-12-24 00:15:00+00:00,329.22,0.0,397.01,329.22,26.894
2024-12-24 00:30:00+00:00,329.22,0.0,397.01,329.22,28.387
2024-12-24 00:45:00+00:00,281.57,0.0,397.01,281.57,47.251
2024-12-24 01:00:00+00:00,251.66,0.0,397.01,251.66,67.275
2024-12-24 01:15:00+00:00,281.57,0.0,370.97,281.57,49.259
2024-12-24 01:30:00+00:00,346.4,0.0,370.97,346.4,27.112
2024-12-24 01:45:00+00:00,346.4,0.0,370.97,346.4,64.429
2024-12-24 02:00:00+00:00,221.19,0.0,370.97,221.19,86.702
2024-12-24 02:15:00+00:00,240.04,0.0,367.31,240.04,46.824
2024-12-24 02:30:00+00:00,275.9,0.0,367.31,275.9,11.59
2024-12-24 02:45:00+00:00,366.5,0.0,367.31,366.5,6.429
2024-12-24 03:00:00+00:00,398.1,0.0,367.31,398.1,-0.899
2024-12-24 03:15:00+00:00,331.43,0.0,362.75,331.43,16.266
2024-12-24 03:30:00+00:00,331.43,0.0,362.75,331.43,37.17
2024-12-24 03:45:00+00:00,362.75,0.0,362.75,369.0,1.31
2024-12-24 04:00:00+00:00,253.76,0.0,362.75,253.76,68.737
2024-12-24 04:15:00+00:00,113.12,0.0,360.1,113.12,94.385
2024-12-24 04:30:00+00:00,313.09,0.0,360.1,313.09,53.774
2024-12-24 04:45:00+00:00,331.43,0.0,360.1,331.43,8.614
2024-12-24 05:00:00+00:00,331.43,0.0,360.1,331.43,4.968
2024-12-24 05:15:00+00:00,114.33,0.0,362.58,114.33,103.996
2024-12-24 05:30:00+00:00,92.31,0.0,362.58,92.31,107.488
2024-12-24 05:45:00+00:00,362.58,0.0,362.58,372.68,31.733
2024-12-24 06:00:00+00:00,107.05,0.0,362.58,107.05,80.894
2024-12-24 06:15:00+00:00,385.8,10.0,429.75,385.8,92.731
2024-12-24 06:30:00+00:00,498.53,10.0,429.75,498.53,-48.919
2024-12-24 06:45:00+00:00,533.91,10.0,429.75,533.91,-97.791
2024-12-24 07:00:00+00:00,531.56,10.0,429.75,531.56,-98.46
2024-12-24 07:15:00+00:00,462.91,10.0,490.53,462.91,9.335
2024-12-24 07:30:00+00:00,462.91,10.0,490.53,462.91,12.381
2024-12-24 07:45:00+00:00,650.0,10.0,490.53,650.0,-54.027
2024-12-24 08:00:00+00:00,652.0,10.0,490.53,652.0,-112.756
2024-12-24 08:15:00+00:00,650.0,10.0,515.5,650.0,-71.763
2024-12-24 08:30:00+00:00,650.0,10.0,515.5,650.0,-46.648
2024-12-24 08:45:00+00:00,651.0,10.0,515.5,651.0,-116.522
2024-12-24 09:00:00+00:00,656.0,10.0,515.5,656.0,-147.129
2024-12-24 09:15:00+00:00,655.0,10.0,511.45,655.0,-147.471
2024-12-24 09:30:00+00:00,653.0,10.0,511.45,653.0,-147.271
2024-12-24 09:45:00+00:00,653.0,10.0,511.45,653.0,-166.176
2024-12-24 10:00:00+00:00,652.0,10.0,511.45,652.0,-165.596
2024-12-24 10:15:00+00:00,652.0,10.0,503.61,652.0,-155.08
2024-12-24 10:30:00+00:00,650.0,10.0,503.61,650.0,-133.88
2024-12-24 10:45:00+00:00,650.0,10.0,503.61,650.0,-121.501
2024-12-24 11:00:00+00:00,650.0,10.0,503.61,650.0,-127.868
2024-12-24 11:15:00+00:00,650.0,10.0,500.75,650.0,-95.863
2024-12-24 11:30:00+00:00,533.94,10.0,500.75,533.94,-69.997
2024-12-24 11:45:00+00:00,523.6,10.0,500.75,523.6,-60.693
2024-12-24 12:00:00+00:00,533.96,10.0,500.75,533.96,-71.506
2024-12-24 12:15:00+00:00,650.0,10.0,491.76,650.0,-60.097
2024-12-24 12:30:00+00:00,650.0,10.0,491.76,650.0,-54.209
2024-12-24 12:45:00+00:00,523.6,10.0,491.76,523.6,-42.188
2024-12-24 13:00:00+00:00,491.76,10.0,491.76,473.46,-18.068
2024-12-24 13:15:00+00:00,252.28,0.0,502.84,252.28,148.463
2024-12-24 13:30:00+00:00,203.29,0.0,502.84,203.29,221.693
2024-12-24 13:45:00+00:00,219.28,0.0,502.84,219.28,178.017
2024-12-24 14:00:00+00:00,224.29,0.0,502.84,224.29,171.035
2024-12-24 14:15:00+00:00,230.28,0.0,509.32,230.28,172.414
2024-12-24 14:30:00+00:00,288.77,0.0,509.32,288.77,105.96
2024-12-24 14:45:00+00:00,376.37,0.0,509.32,376.37,38.85
2024-12-24 15:00:00+00:00,511.55,0.0,509.32,511.55,-18.282
2024-12-24 15:15:00+00:00,640.0,0.0,512.35,640.0,-56.459
2024-12-24 15:30:00+00:00,640.0,0.0,512.35,640.0,-53.382
2024-12-24 15:45:00+00:00,452.91,0.0,512.35,452.91,14.419
2024-12-24 16:00:00+00:00,383.44,0.0,512.35,383.44,46.953
2024-12-24 16:15:00+00:00,640.0,0.0,502.93,640.0,-28.838
2024-12-24 16:30:00+00:00,537.87,0.0,502.93,537.87,-2.925
2024-12-24 16:45:00+00:00,380.1,0.0,502.93,380.1,62.315
2024-12-24 17:00:00+00:00,368.98,0.0,502.93,368.98,89.342
2024-12-24 17:15:00+00:00,391.21,0.0,473.01,391.21,25.849
2024-12-24 17:30:00+00:00,399.36,0.0,473.01,399.36,15.181
2024-12-24 17:45:00+00:00,372.64,0.0,473.01,372.64,83.991
2024-12-24 18:00:00+00:00,371.5,0.0,473.01,371.5,87.947
2024-12-24 18:15:00+00:00,376.37,0.0,450.33,376.37,69.134
2024-12-24 18:30:00+00:00,376.37,0.0,450.33,376.37,62.223
2024-12-24 18:45:00+00:00,372.64,0.0,450.33,372.64,75.374
2024-12-24 19:00:00+00:00,368.98,0.0,450.33,368.98,86.399
2024-12-24 19:15:00+00:00,368.98,0.0,437.12,368.98,78.409
2024-12-24 19:30:00+00:00,364.0,0.0,437.12,364.0,86.061
2024-12-24 19:45:00+00:00,351.61,0.0,437.12,351.61,90.7
2024-12-24 20:00:00+00:00,351.61,0.0,437.12,351.61,95.263
2024-12-24 20:15:00+00:00,351.61,0.0,403.32,351.61,82.613
2024-12-24 20:30:00+00:00,335.89,0.0,403.32,335.89,66.403
2024-12-24 20:45:00+00:00,324.63,0.0,403.32,324.63,77.983
2024-12-24 21:00:00+00:00,324.63,0.0,403.32,324.63,83.871
2024-12-24 21:15:00+00:00,496.72,0.0,422.12,496.72,-46.113
2024-12-24 21:30:00+00:00,504.92,0.0,422.12,504.92,-95.125
2024-12-24 21:45:00+00:00,485.02,0.0,422.12,485.02,-38.978
2024-12-24 22:00:00+00:00,489.74,0.0,422.12,489.74,-42.633
2024-12-24 22:15:00+00:00,496.72,0.0,383.59,496.72,-84.868
2024-12-24 22:30:00+00:00,468.06,0.0,383.59,468.06,-56.429
2024-12-24 22:45:00+00:00,335.89,0.0,383.59,335.89,10.146
2024-12-24 23:00:00+00:00,118.11,0.0,383.59,118.11,92.48
2024-12-24 23:15:00+00:00,102.31,0.0,390.51,102.31,123.765
2024-12-24 23:30:00+00:00,95.16,0.0,390.51,95.16,72.387
2024-12-24 23:45:00+00:00,82.36,0.0,390.51,82.36,88.806
2024-12-25 00:00:00+00:00,53.12,0.0,390.51,53.12,139.276
2024-12-25 00:15:00+00:00,403.3,0.0,369.44,403.3,-14.598
2024-12-25 00:30:00+00:00,296.43,0.0,369.44,296.43,1.372
2024-12-25 00:45:00+00:00,128.02,0.0,369.44,128.02,41.348
2024-12-25 01:00:00+00:00,328.69,0.0,369.44,328.69,10.638
2024-12-25 01:15:00+00:00,410.04,0.0,363.58,410.04,-62.124
2024-12-25 01:30:00+00:00,416.83,0.0,363.58,416.83,-105.097
2024-12-25 01:45:00+00:00,406.67,0.0,363.58,406.67,-60.83
2024-12-25 02:00:00+00:00,406.67,0.0,363.58,406.67,-40.432
2024-12-25 02:15:00+00:00,416.83,0.0,345.37,416.83,-69.255
2024-12-25 02:30:00+00:00,416.83,0.0,345.37,416.83,-71.029
2024-12-25 02:45:00+00:00,410.04,0.0,345.37,410.04,-41.675
2024-12-25 03:00:00+00:00,410.04,0.0,345.37,410.04,-32.55
2024-12-25 03:15:00+00:00,406.67,0.0,324.77,406.67,-24.034
2024-12-25 03:30:00+00:00,403.3,0.0,324.77,403.3,-9.45
2024-12-25 03:45:00+00:00,406.67,0.0,324.77,406.67,-28.568
2024-12-25 04:00:00+00:00,406.67,0.0,324.77,406.67,-23.772
2024-12-25 04:15:00+00:00,145.65,0.0,345.37,145.65,2.677
2024-12-25 04:30:00+00:00,143.65,0.0,345.37,143.65,11.192
2024-12-25 04:45:00+00:00,143.65,0.0,345.37,143.65,16.526
2024-12-25 05:00:00+00:00,95.36,0.0,345.37,95.36,38.53
2024-12-25 05:15:00+00:00,90.31,0.0,354.78,90.31,56.549
2024-12-25 05:30:00+00:00,100.33,0.0,354.78,100.33,50.455
2024-12-25 05:45:00+00:00,112.33,0.0,354.78,112.33,43.358
2024-12-25 06:00:00+00:00,138.93,0.0,354.78,138.93,40.291
2024-12-25 06:15:00+00:00,340.24,0.0,363.03,340.24,15.843
2024-12-25 06:30:00+00:00,143.24,0.0,363.03,143.24,25.982
2024-12-25 06:45:00+00:00,143.24,0.0,363.03,143.24,26.101
2024-12-25 07:00:00+00:00,133.19,0.0,363.03,133.19,34.014
2024-12-25 07:15:00+00:00,198.06,0.0,385.55,198.06,6.65
2024-12-25 07:30:00+00:00,143.24,0.0,385.55,143.24,22.472
2024-12-25 07:45:00+00:00,143.24,0.0,385.55,143.24,23.734
2024-12-25 08:00:00+00:00,129.8,10.0,385.55,129.8,57.828
2024-12-25 08:15:00+00:00,153.24,10.0,424.14,153.24,32.88
2024-12-25 08:30:00+00:00,483.88,10.0,424.14,483.88,-34.561
2024-12-25 08:45:00+00:00,433.73,10.0,424.14,433.73,-18.256
2024-12-25 09:00:00+00:00,375.59,10.0,424.14,375.59,4.451
2024-12-25 09:15:00+00:00,116.11,10.0,399.87,116.11,57.189
2024-12-25 09:30:00+00:00,87.33,0.0,399.87,87.33,94.632
2024-12-25 09:45:00+00:00,53.12,0.0,399.87,53.12,211.747
2024-12-25 10:00:00+00:00,26.11,0.0,399.87,26.11,275.864
2024-12-25 10:15:00+00:00,33.62,0.0,395.55,33.62,241.162
2024-12-25 10:30:00+00:00,69.12,0.0,395.55,69.12,176.514
2024-12-25 10:45:00+00:00,69.12,0.0,395.55,69.12,213.493
2024-12-25 11:00:00+00:00,33.62,0.0,395.55,33.62,286.719
2024-12-25 11:15:00+00:00,33.62,0.0,403.5,33.62,309.752
2024-12-25 11:30:00+00:00,49.33,0.0,403.5,49.33,257.291
2024-12-25 11:45:00+00:00,64.31,0.0,403.5,64.31,187.025
2024-12-25 12:00:00+00:00,64.31,0.0,403.5,64.31,196.878
2024-12-25 12:15:00+00:00,75.96,0.0,389.05,75.96,188.54
2024-12-25 12:30:00+00:00,82.36,0.0,389.05,82.36,133.578
2024-12-25 12:45:00+00:00,333.12,0.0,389.05,333.12,0.953
2024-12-25 13:00:00+00:00,469.05,10.0,389.05,469.05,-52.537
2024-12-25 13:15:00+00:00,480.53,0.0,425.25,480.53,-55.322
2024-12-25 13:30:00+00:00,512.44,0.0,425.25,512.44,-141.42
2024-12-25 13:45:00+00:00,622.01,0.0,425.25,622.01,-245.662
2024-12-25 14:00:00+00:00,678.29,0.0,425.25,678.29,-294.824
2024-12-25 14:15:00+00:00,712.28,0.0,484.45,712.28,-227.134
2024-12-25 14:30:00+00:00,703.85,0.0,484.45,703.85,-200.275
2024-12-25 14:45:00+00:00,719.55,0.0,484.45,719.55,-259.748
2024-12-25 15:00:00+00:00,719.55,0.0,484.45,719.55,-249.953
2024-12-25 15:15:00+00:00,675.95,0.0,506.12,675.95,-135.653
2024-12-25 15:30:00+00:00,506.12,0.0,506.12,505.81,-49.956
2024-12-25 15:45:00+00:00,460.68,0.0,506.12,460.68,7.432
2024-12-25 16:00:00+00:00,398.89,0.0,506.12,398.89,48.686
2024-12-25 16:15:00+00:00,391.2,0.0,515.65,391.2,57.736
2024-12-25 16:30:00+00:00,398.69,0.0,515.65,398.69,64.55
2024-12-25 16:45:00+00:00,260.29,0.0,515.65,260.29,158.233
2024-12-25 17:00:00+00:00,221.94,0.0,515.65,221.94,237.189
2024-12-25 17:15:00+00:00,252.87,0.0,509.71,252.87,221.28
2024-12-25 17:30:00+00:00,333.12,0.0,509.71,333.12,109.568
2024-12-25 17:45:00+00:00,395.08,0.0,509.71,395.08,63.665
2024-12-25 18:00:00+00:00,349.25,0.0,509.71,349.25,124.842
2024-12-25 18:15:00+00:00,247.35,0.0,504.7,247.35,211.282
2024-12-25 18:30:00+00:00,246.35,0.0,504.7,246.35,212.938
2024-12-25 18:45:00+00:00,260.29,0.0,504.7,260.29,115.066
2024-12-25 19:00:00+00:00,387.33,0.0,504.7,387.33,64.951
2024-12-25 19:15:00+00:00,398.69,0.0,506.24,398.69,33.324
2024-12-25 19:30:00+00:00,398.69,0.0,506.24,398.69,28.189
2024-12-25 19:45:00+00:00,387.33,0.0,506.24,387.33,55.192
2024-12-25 20:00:00+00:00,383.52,0.0,506.24,383.52,61.509
2024-12-25 20:15:00+00:00,398.69,0.0,482.99,398.69,29.829
2024-12-25 20:30:00+00:00,395.08,0.0,482.99,395.08,41.331
2024-12-25 20:45:00+00:00,391.2,0.0,482.99,391.2,49.967
2024-12-25 21:00:00+00:00,382.13,0.0,482.99,382.13,81.946
2024-12-25 21:15:00+00:00,410.44,0.0,487.52,410.44,5.822
2024-12-25 21:30:00+00:00,402.76,0.0,487.52,402.76,19.63
2024-12-25 21:45:00+00:00,398.89,0.0,487.52,398.89,28.657
2024-12-25 22:00:00+00:00,387.33,0.0,487.52,387.33,64.398
2024-12-25 22:15:00+00:00,395.08,0.0,447.18,395.08,20.689
2024-12-25 22:30:00+00:00,383.52,0.0,447.18,383.52,23.875
2024-12-25 22:45:00+00:00,310.74,0.0,447.18,310.74,72.58
2024-12-25 23:00:00+00:00,306.74,0.0,447.18,306.74,139.759
2024-12-25 23:15:00+00:00,132.03,0.0,436.66,132.03,41.151
2024-12-25 23:30:00+00:00,436.66,0.0,436.66,411.24,-1.175
2024-12-25 23:45:00+00:00,436.66,0.0,436.66,407.86,-9.839
2024-12-26 00:00:00+00:00,188.28,0.0,436.66,188.28,32.713
2024-12-26 00:15:00+00:00,411.24,0.0,406.28,411.24,-35.244
2024-12-26 00:30:00+00:00,421.49,0.0,406.28,421.49,-79.584
2024-12-26 00:45:00+00:00,418.05,0.0,406.28,418.05,-66.979
2024-12-26 01:00:00+00:00,411.24,0.0,406.28,411.24,-30.519
2024-12-26 01:15:00+00:00,414.62,0.0,404.35,414.62,-49.647
2024-12-26 01:30:00+00:00,424.97,0.0,404.35,424.97,-92.825
2024-12-26 01:45:00+00:00,463.64,0.0,404.35,463.64,-121.923
2024-12-26 02:00:00+00:00,424.97,0.0,404.35,424.97,-98.332
2024-12-26 02:15:00+00:00,456.28,0.0,383.11,456.28,-113.339
2024-12-26 02:30:00+00:00,474.77,0.0,383.11,474.77,-135.493
2024-12-26 02:45:00+00:00,460.89,0.0,383.11,460.89,-121.712
2024-12-26 03:00:00+00:00,460.89,0.0,383.11,460.89,-115.12
2024-12-26 03:15:00+00:00,474.77,0.0,388.37,474.77,-121.246
2024-12-26 03:30:00+00:00,482.46,0.0,388.37,482.46,-135.015
2024-12-26 03:45:00+00:00,500.5,0.0,388.37,500.5,-152.922
2024-12-26 04:00:00+00:00,475.25,0.0,388.37,475.25,-124.708
2024-12-26 04:15:00+00:00,460.89,0.0,406.45,460.89,-115.38
2024-12-26 04:30:00+00:00,499.3,0.0,406.45,499.3,-149.039
2024-12-26 04:45:00+00:00,504.29,0.0,406.45,504.29,-169.381
2024-12-26 05:00:00+00:00,467.03,0.0,406.45,467.03,-115.462
2024-12-26 05:15:00+00:00,423.12,10.0,423.12,414.48,-2.498
2024-12-26 05:30:00+00:00,424.62,10.0,423.12,424.62,-54.915
2024-12-26 05:45:00+00:00,431.49,10.0,423.12,431.49,-81.123
2024-12-26 06:00:00+00:00,466.28,10.0,423.12,466.28,-76.57
2024-12-26 06:15:00+00:00,502.09,10.0,478.59,502.09,-63.372
2024-12-26 06:30:00+00:00,507.04,10.0,478.59,507.04,-53.744
2024-12-26 06:45:00+00:00,478.59,10.0,478.59,434.97,-26.151
2024-12-26 07:00:00+00:00,478.59,10.0,478.59,431.49,-20.941
2024-12-26 07:15:00+00:00,487.79,10.0,480.04,487.79,-41.051
2024-12-26 07:30:00+00:00,664.44,10.0,480.04,664.44,-83.94
2024-12-26 07:45:00+00:00,684.44,10.0,480.04,684.44,-109.503
2024-12-26 08:00:00+00:00,685.95,10.0,480.04,685.95,-110.155
2024-12-26 08:15:00+00:00,685.95,10.0,505.3,685.95,-85.885
2024-12-26 08:30:00+00:00,685.95,10.0,505.3,685.95,-72.52
2024-12-26 08:45:00+00:00,407.76,10.0,505.3,407.76,36.632
2024-12-26 09:00:00+00:00,265.28,10.0,505.3,265.28,127.277
2024-12-26 09:15:00+00:00,392.64,10.0,484.02,392.64,67.795
2024-12-26 09:30:00+00:00,391.24,10.0,484.02,391.24,74.172
2024-12-26 09:45:00+00:00,391.24,10.0,484.02,391.24,82.369
2024-12-26 10:00:00+00:00,388.78,10.0,484.02,388.78,87.102
2024-12-26 10:15:00+00:00,407.76,10.0,453.08,407.76,12.907
2024-12-26 10:30:00+00:00,374.73,10.0,453.08,374.73,48.33
2024-12-26 10:45:00+00:00,141.09,10.0,453.08,141.09,90.181
2024-12-26 11:00:00+00:00,130.08,10.0,453.08,130.08,122.632
2024-12-26 11:15:00+00:00,126.03,10.0,460.34,126.03,147.179
2024-12-26 11:30:00+00:00,142.03,10.0,460.34,142.03,113.143
2024-12-26 11:45:00+00:00,374.73,10.0,460.34,374.73,58.745
2024-12-26 12:00:00+00:00,400.31,10.0,460.34,400.31,18.711
2024-12-26 12:15:00+00:00,358.43,10.0,444.06,358.43,65.417
2024-12-26 12:30:00+00:00,209.28,10.0,444.06,209.28,94.571
2024-12-26 12:45:00+00:00,392.64,10.0,444.06,392.64,11.516
2024-12-26 13:00:00+00:00,444.06,10.0,444.06,431.49,-15.786
2024-12-26 13:15:00+00:00,390.31,0.0,468.59,390.31,12.043
2024-12-26 13:30:00+00:00,401.84,0.0,468.59,401.84,2.943
2024-12-26 13:45:00+00:00,510.87,0.0,468.59,510.87,-94.88
2024-12-26 14:00:00+00:00,700.0,0.0,468.59,700.0,-188.782
2024-12-26 14:15:00+00:00,700.0,0.0,516.07,700.0,-161.573
2024-12-26 14:30:00+00:00,700.0,0.0,516.07,700.0,-144.505
2024-12-26 14:45:00+00:00,702.0,0.0,516.07,702.0,-210.502
2024-12-26 15:00:00+00:00,707.0,0.0,516.07,707.0,-287.821
2024-12-26 15:15:00+00:00,705.0,0.0,554.92,705.0,-251.03
2024-12-26 15:30:00+00:00,702.0,0.0,554.92,702.0,-209.743
2024-12-26 15:45:00+00:00,700.0,0.0,554.92,700.0,-202.876
2024-12-26 16:00:00+00:00,700.0,0.0,554.92,700.0,-175.26
2024-12-26 16:15:00+00:00,700.0,0.0,589.37,700.0,-129.757
2024-12-26 16:30:00+00:00,700.0,0.0,589.37,700.0,-125.357
2024-12-26 16:45:00+00:00,700.0,0.0,589.37,700.0,-144.236
2024-12-26 17:00:00+00:00,700.0,0.0,589.37,700.0,-146.538
2024-12-26 17:15:00+00:00,675.95,0.0,590.01,675.95,-75.305
2024-12-26 17:30:00+00:00,675.95,0.0,590.01,675.95,-84.171
2024-12-26 17:45:00+00:00,675.95,0.0,590.01,675.95,-82.919
2024-12-26 18:00:00+00:00,675.95,0.0,590.01,675.95,-87.746
2024-12-26 18:15:00+00:00,580.01,0.0,580.01,525.66,-60.104
2024-12-26 18:30:00+00:00,580.01,0.0,580.01,534.21,-68.135
2024-12-26 18:45:00+00:00,580.01,0.0,580.01,536.11,-70.653
2024-12-26 19:00:00+00:00,675.95,0.0,580.01,675.95,-69.158
2024-12-26 19:15:00+00:00,675.95,0.0,551.89,675.95,-56.476
2024-12-26 19:30:00+00:00,551.89,0.0,551.89,546.48,-39.472
2024-12-26 19:45:00+00:00,551.89,0.0,551.89,517.55,-37.235
2024-12-26 20:00:00+00:00,551.89,0.0,551.89,476.94,-10.725
2024-12-26 20:15:00+00:00,675.95,0.0,516.5,675.95,-83.697
2024-12-26 20:30:00+00:00,516.5,0.0,516.5,514.6,-55.851
2024-12-26 20:45:00+00:00,516.5,0.0,516.5,463.64,-1.269
2024-12-26 21:00:00+00:00,401.84,0.0,516.5,401.84,8.581
2024-12-26 21:15:00+00:00,700.0,0.0,527.83,700.0,-155.512
2024-12-26 21:30:00+00:00,703.0,0.0,527.83,703.0,-208.577
2024-12-26 21:45:00+00:00,700.0,0.0,527.83,700.0,-147.039
2024-12-26 22:00:00+00:00,695.95,0.0,527.83,695.95,-107.566
2024-12-26 22:15:00+00:00,700.0,0.0,499.96,700.0,-186.352
2024-12-26 22:30:00+00:00,700.0,0.0,499.96,700.0,-138.599
2024-12-26 22:45:00+00:00,541.5,0.0,499.96,541.5,-83.141
2024-12-26 23:00:00+00:00,499.96,0.0,499.96,467.03,-44.734
2024-12-26 23:15:00+00:00,655.29,0.0,456.41,655.29,-55.929
2024-12-26 23:30:00+00:00,671.95,0.0,456.41,671.95,-87.561
2024-12-26 23:45:00+00:00,538.39,0.0,456.41,538.39,-44.127
2024-12-27 00:00:00+00:00,517.97,0.0,456.41,517.97,-13.531
2024-12-27 00:15:00+00:00,506.95,0.0,433.89,506.95,-21.956
2024-12-27 00:30:00+00:00,499.37,0.0,433.89,499.37,-16.575
2024-12-27 00:45:00+00:00,356.76,0.0,433.89,356.76,15.986
2024-12-27 01:00:00+00:00,356.76,0.0,433.89,356.76,11.478
2024-12-27 01:15:00+00:00,373.45,0.0,431.79,373.45,2.142
2024-12-27 01:30:00+00:00,234.15,0.0,431.79,234.15,34.814
2024-12-27 01:45:00+00:00,234.15,0.0,431.79,234.15,43.947
2024-12-27 02:00:00+00:00,232.15,0.0,431.79,232.15,98.329
2024-12-27 02:15:00+00:00,248.01,0.0,426.28,248.01,86.62
2024-12-27 02:30:00+00:00,248.01,0.0,426.28,248.01,71.478
2024-12-27 02:45:00+00:00,248.01,0.0,426.28,248.01,72.096
2024-12-27 03:00:00+00:00,249.01,0.0,426.28,249.01,49.57
2024-12-27 03:15:00+00:00,387.78,0.0,425.59,387.78,2.806
2024-12-27 03:30:00+00:00,340.29,0.0,425.59,340.29,10.932
2024-12-27 03:45:00+00:00,260.84,0.0,425.59,260.84,60.471
2024-12-27 04:00:00+00:00,261.84,0.0,425.59,261.84,32.986
2024-12-27 04:15:00+00:00,320.28,0.0,453.89,320.28,67.911
2024-12-27 04:30:00+00:00,391.74,0.0,453.89,391.74,15.088
2024-12-27 04:45:00+00:00,453.89,0.0,453.89,451.71,-40.507
2024-12-27 05:00:00+00:00,463.02,0.0,453.89,463.02,-77.132
2024-12-27 05:15:00+00:00,386.75,0.0,494.49,386.75,88.783
2024-12-27 05:30:00+00:00,402.15,0.0,494.49,402.15,59.838
2024-12-27 05:45:00+00:00,494.49,0.0,494.49,471.21,-52.271
2024-12-27 06:00:00+00:00,508.5,0.0,494.49,508.5,-127.215
2024-12-27 06:15:00+00:00,548.29,0.0,531.2,548.29,-42.098
2024-12-27 06:30:00+00:00,531.2,0.0,531.2,351.75,-9.104
2024-12-27 06:45:00+00:00,630.0,0.0,531.2,630.0,-101.292
2024-12-27 07:00:00+00:00,704.0,0.0,531.2,704.0,-193.379
2024-12-27 07:15:00+00:00,647.0,0.0,563.51,647.0,-71.025
2024-12-27 07:30:00+00:00,478.86,0.0,563.51,478.86,17.478
2024-12-27 07:45:00+00:00,563.51,0.0,563.51,351.75,-31.509
2024-12-27 08:00:00+00:00,678.86,0.0,563.51,678.86,-72.496
2024-12-27 08:15:00+00:00,661.86,0.0,556.25,661.86,-89.364
2024-12-27 08:30:00+00:00,661.86,0.0,556.25,661.86,-104.054
2024-12-27 08:45:00+00:00,661.86,0.0,556.25,661.86,-69.663
2024-12-27 09:00:00+00:00,402.15,0.0,556.25,402.15,51.682
2024-12-27 09:15:00+00:00,386.75,0.0,513.3,386.75,54.873
2024-12-27 09:30:00+00:00,355.0,0.0,513.3,355.0,98.706
2024-12-27 09:45:00+00:00,232.28,0.0,513.3,232.28,195.584
2024-12-27 10:00:00+00:00,232.28,0.0,513.3,232.28,164.589
2024-12-27 10:15:00+00:00,172.52,0.0,461.32,172.52,202.133
2024-12-27 10:30:00+00:00,170.52,0.0,461.32,170.52,263.9
2024-12-27 10:45:00+00:00,168.52,0.0,461.32,168.52,308.075
2024-12-27 11:00:00+00:00,169.52,0.0,461.32,169.52,302.324
